,Unnamed: 0,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,Horsepower,Displacement_L,Cylinder_Type,seat_numbers
2287,2287,Cadillac,Escalade ESV Luxury,2016,116500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,At least 1 accident or damage reported,Yes,"$30,500",420.0,6.2,V8,8.0
2288,2288,Acura,NSX Base,1993,75980,not defined,–,Automatic,Silver,Black,None reported,Yes,"$90,200",537.0,3.5,V6,2.0
2289,2289,Chevrolet,Corvette Z06,2018,24059,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$87,150",650.0,6.2,V8,2.0
2290,2290,Audi,Q5 2.0T Premium Plus,2015,118500,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,"$15,400",220.0,2.0,I4,5.0
2291,2291,BMW,ALPINA B7 ALPINA B7 xDrive,2020,15097,Gasoline,4.4 Liter Twin Turbo,Automatic,Frozen Dark Silver Metallic,Black,None reported,No,"$99,998",600.0,4.4,V8,5.0
2292,2292,Maserati,Ghibli S Q4,2018,20000,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,None reported,Yes,"$43,000",424.0,3.0,V6,5.0
2293,2293,BMW,228 Gran Coupe i xDrive,2020,10426,Gasoline,2.0 Liter Turbo,Automatic,Black Sapphire Metallic,Oyster/Black,None reported,No,"$30,798",228.0,2.0,I4,5.0
2294,2294,Ford,Expedition Limited,2023,9500,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Red,At least 1 accident or damage reported,Yes,"$63,500",400.0,3.5,V6,8.0
2295,2295,Nissan,Frontier SE Crew Cab,2006,134000,Gasoline,265.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,"$8,500",265.0,4.0,V6,5.0
2296,2296,Subaru,BRZ Limited,2022,10500,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Dual Shift,Gray,–,None reported,Yes,"$32,500",228.0,2.4,I4,2.0
2297,2297,Chevrolet,Malibu LT,2018,53100,Gasoline,160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,None reported,Yes,"$17,500",160.0,1.5,I4,5.0
2298,2298,Ford,Focus SEL,2017,80134,E85 Flex Fuel,2.0L I4 16V GDI DOHC Flexible Fuel,Automatic,White,Charcoal Black,None reported,Yes,"$13,895",160.0,2.0,I4,5.0
2299,2299,Nissan,Rogue Sport S,2021,24000,Gasoline,141.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$25,500",141.0,2.0,I4,5.0
2300,2300,Volvo,C70 T5,2006,61000,Gasoline,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Manual,Blue,Beige,None reported,Yes,"$10,299",218.0,2.5,I5,4.0
2301,2301,Lincoln,Nautilus Reserve,2021,19700,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$48,000",335.0,2.7,V6,5.0
2302,2302,Mercedes-Benz,AMG GT Base,2018,28182,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,At least 1 accident or damage reported,Yes,"$84,500",469.0,4.0,V8,2.0
2303,2303,Ford,Mustang EcoBoost Premium,2017,59500,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$21,000",310.0,2.3,I4,4.0
2304,2304,Ford,Ranger XLT,1999,115402,E85 Flex Fuel,152.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,Automatic,Gold,Beige,None reported,Yes,"$8,000",152.0,3.0,V6,5.0
2305,2305,GMC,Yukon SLT,2018,85500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$35,899",355.0,5.3,V8,7.0
2306,2306,RAM,2500 Big Horn,2020,51000,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,None reported,Yes,"$44,900",410.0,6.4,I6,5.0
2307,2307,Tesla,Model Y Performance,2021,17500,not defined,455.0HP Electric Motor Electric Fuel System,Automatic,Gray,White,None reported,Yes,"$45,000",455.0,0.0,Electric,5.0
2308,2308,Lexus,ES 350 Base,2011,132000,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,None reported,Yes,"$9,999",272.0,3.5,V6,5.0
2309,2309,Jeep,Wrangler Rubicon Hard Rock,2016,67882,Gasoline,3.6 Liter,Automatic,White,Black,None reported,No,"$32,798",285.0,3.6,V6,4.0
2310,2310,Volvo,XC90 T6 Momentum,2018,62000,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$30,500",316.0,2.0,I4,7.0
2311,2311,Porsche,911 R,2016,12454,Gasoline,500.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Purple,Black,None reported,Yes,"$210,000",500.0,4.0,H6,2.0
2312,2312,BMW,M6 Gran Coupe Base,2017,27965,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Green,Black,None reported,Yes,"$58,000",560.0,4.4,V8,4.0
2313,2313,Cadillac,Escalade ESV Platinum Edition,2013,119000,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,Black,not defined,No,"$20,500",403.0,6.2,V8,8.0
2314,2314,BMW,X5 xDrive35i,2018,48000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$32,000",300.0,3.0,Straight 6,5.0
2315,2315,BMW,X5 xDrive40i,2020,5541,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,No,"$56,598",335.0,3.0,I6,5.0
2316,2316,Mitsubishi,Outlander SEL,2018,29000,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,None reported,Yes,"$19,500",166.0,2.4,I4,5.0
2317,2317,Dodge,Ram 1500 ST,2010,131100,E85 Flex Fuel,310.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,Automatic,White,Gray,At least 1 accident or damage reported,Yes,"$12,995",310.0,4.7,V8,5.0
2318,2318,Subaru,Impreza 2.0i,2015,102242,Gasoline,"2L H-4 DOHC, variable valve control, regular unleaded, engine wi",Manual,Quartz Blue Pearl,Black,At least 1 accident or damage reported,No,"$11,498",152.0,2.0,H-4,5.0
2319,2319,Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$79,999",523.0,6.0,V12,5.0
2320,2320,Kia,Sportage LX,2023,13000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$31,900",187.0,2.5,I4,5.0
2321,2321,Porsche,911 Turbo Cabriolet,2008,51000,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Dual Shift,Silver,Black,At least 1 accident or damage reported,Yes,"$69,500",480.0,3.6,Flat 6,2.0
2322,2322,Hummer,H3 Base,2007,137333,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,"$10,000",242.0,3.7,I5,5.0
2323,2323,Buick,LaCrosse Leather,2014,125559,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,At least 1 accident or damage reported,Yes,"$11,200",304.0,3.6,V6,5.0
2324,2324,Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,6.2L V8 16V GDI OHV,Automatic,Iridescent Pearl Tricoat,Jet Black,At least 1 accident or damage reported,Yes,"$48,889",420.0,6.2,V8,5.0
2325,2325,Toyota,4Runner SR5,2016,101900,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$29,000",270.0,4.0,V6,5.0
2326,2326,Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$18,800",420.0,6.2,V8,8.0
2327,2327,Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Beige,At least 1 accident or damage reported,Yes,"$15,000",175.0,2.5,I4,5.0
2328,2328,Tesla,Model 3 Long Range,2018,43000,not defined,271.0HP Electric Motor Electric Fuel System,Automatic,Red,Black,At least 1 accident or damage reported,Yes,"$30,499",271.0,0.0,Electric,5.0
2329,2329,Ford,Expedition EL XLT,2017,182000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$16,500",365.0,3.5,V6,8.0
2330,2330,Tesla,Model Y Long Range,2022,21404,not defined,425.0HP Electric Motor Electric Fuel System,Automatic,White,White,None reported,Yes,"$49,500",425.0,0.0,Electric,5.0
2331,2331,Ford,Expedition EL Limited,2017,81000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Dual Shift,Black,Black,None reported,Yes,"$27,000",365.0,3.5,V6,8.0
2332,2332,Chevrolet,Silverado 1500 LTZ,2021,62257,Gasoline,5.3L V8 16V GDI OHV,Automatic,Satin Steel Metallic,Gideon,None reported,No,"$42,590",355.0,5.3,V8,5.0
2333,2333,BMW,X5 xDrive40e,2016,91798,Hybrid,Electric,Automatic,Alpine White,Black,None reported,No,"$22,998",308.0,0.0,Electric,5.0
2334,2334,BMW,335 is,2011,82000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$20,000",320.0,3.0,Straight 6,5.0
2335,2335,Ford,F-150 XLT,2012,207100,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,"$15,000",365.0,3.5,V6,5.0
2336,2336,Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Blue,Black,None reported,Yes,"$124,000",395.0,3.0,Straight 6,5.0
2337,2337,Porsche,Panamera Edition,2016,77945,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,At least 1 accident or damage reported,Yes,"$30,000",310.0,3.6,V6,4.0
2338,2338,Kia,Sorento Plug-In Hybrid SX,2022,15583,Hybrid,1.6L I4 16V GDI DOHC Turbo Hybrid,Automatic,Aurora Black,Gray,None reported,No,"$40,599",227.0,1.6,I4,5.0
2339,2339,BMW,M240 i,2017,37100,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,"$26,125",335.0,3.0,I6,4.0
2340,2340,Maserati,Quattroporte Base,2006,51000,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Dual Shift,Blue,Beige,At least 1 accident or damage reported,Yes,"$18,000",394.0,4.2,V8,5.0
2341,2341,Ford,F-150 XLT,2017,94000,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$26,000",325.0,2.7,V6,5.0
2342,2342,Land,Rover Discovery S,2003,121886,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,At least 1 accident or damage reported,Yes,"$6,000",217.0,4.6,V8,5.0
2343,2343,Ford,F-250 XLT Crew Cab Super Duty,2008,157500,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Green,Gray,At least 1 accident or damage reported,Yes,"$15,000",300.0,5.4,V8,6.0
2344,2344,Ford,Taurus SHO,2014,138415,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,"$15,500",365.0,3.5,V6,5.0
2345,2345,Land,Rover Range Rover Sport HSE,2012,110000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$10,200",375.0,5.0,V8,5.0
2346,2346,Cadillac,Escalade Sport,2023,8532,Diesel,3.0L I6 24V DDI DOHC Turbo Diesel,Automatic,Black Raven,Jet Black,None reported,No,"$109,900",277.0,3.0,I6,7.0
2347,2347,GMC,Sierra 1500 SLT,2021,12941,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,"$51,500",355.0,5.3,V8,5.0
2348,2348,BMW,335 i xDrive,2009,69764,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Black,Black,None reported,Yes,"$19,500",300.0,3.0,Straight 6,5.0
2349,2349,Porsche,911 Carrera 4S,2003,90000,Gasoline,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,not defined,No,"$24,000",315.0,3.6,H6,4.0
2350,2350,Audi,Q5 S line Premium,2022,8193,Hybrid,2.0 Liter TFSI,Automatic,Florett Silver,Black,None reported,No,"$42,598",248.0,2.0,I4,5.0
2351,2351,Lexus,RX 350 F Sport Performance,2020,43277,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Caviar,Black,None reported,No,"$43,599",295.0,3.5,V6,5.0
2352,2352,Audi,S4 3.0T Premium Plus,2018,26500,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$38,000",354.0,3.0,V6,5.0
2353,2353,Chevrolet,Silverado 1500 LT,2019,36021,Gasoline,2.7L I4 16V GDI DOHC Turbo,Automatic,Cajun Red Tintcoat,Jet Black,not defined,No,"$35,670",355.0,2.7,I4,5.0
2354,2354,Chevrolet,Colorado Z71,2019,25462,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Shadow Gray Metallic,Jet Black,None reported,No,"$36,139",308.0,3.6,V6,5.0
2355,2355,Audi,A5 2.0T Prestige,2018,35850,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$33,000",252.0,2.0,I4,4.0
2356,2356,Mazda,Mazda3 s Sport,2008,77700,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Manual,Red,Black,None reported,Yes,"$6,300",156.0,2.3,I4,5.0
2357,2357,Jaguar,E-PACE 300 Sport,2021,23600,Hybrid,296.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Black,Black,None reported,Yes,"$42,999",296.0,2.0,I4,5.0
2358,2358,Ferrari,GTC4Lusso T,2019,8870,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,Automatic,Nero Daytona,–,None reported,Yes,"$215,000",610.0,3.9,V8,4.0
2359,2359,Toyota,Celica GT,2001,122000,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Manual,Blue,Gray,None reported,Yes,"$7,800",140.0,1.8,I4,4.0
2360,2360,Ford,Excursion Limited 4WD,2003,245000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,"$17,999",325.0,6.0,V8,8.0
2361,2361,Porsche,718 Spyder Base,2022,4700,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Manual,White,Black,None reported,Yes,"$134,000",414.0,4.0,Flat 6,2.0
2362,2362,Subaru,WRX STI Base,2016,84100,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,None reported,Yes,"$34,000",305.0,2.5,I4,5.0
2363,2363,Audi,A6 45 Premium Plus,2021,33000,Hybrid,248.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Black,Black,None reported,Yes,"$40,000",248.0,2.0,I4,5.0
2364,2364,Tesla,Model S P100D,2018,10065,not defined,Electric,Automatic,Red Multi,White,None reported,No,"$59,999",518.0,0.0,Electric,5.0
2365,2365,Mercedes-Benz,AMG GT R,2018,3811,Gasoline,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$148,500",577.0,4.0,V8,2.0
2366,2366,Audi,S4 3.0T Premium Plus,2013,139355,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$20,900",333.0,3.0,V6,5.0
2367,2367,Lotus,Evora Base,2010,9100,Gasoline,276.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Manual,Black,White,None reported,Yes,"$55,000",276.0,3.5,V6,2.0
2368,2368,Mercedes-Benz,S-Class S 560 4MATIC,2019,10500,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Brown,None reported,Yes,"$77,900",463.0,4.0,V8,5.0
2369,2369,Chevrolet,Silverado 1500 RST,2023,5006,Gasoline,5.3L V8 16V GDI OHV,Automatic,Dark Ash Metallic,Black,None reported,No,"$59,590",355.0,5.3,V8,5.0
2370,2370,Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,White,Red,not defined,No,"$18,000",260.0,2.0,I4,4.0
2371,2371,BMW,M3 Competition,2021,33500,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$71,000",503.0,3.0,Straight 6,4.0
2372,2372,BMW,435 i,2014,126500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,None reported,Yes,"$15,000",300.0,3.0,I6,4.0
2373,2373,Land,Rover Range Rover Evoque HSE Dynamic,2016,79000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Red,Red,None reported,Yes,"$24,000",240.0,2.0,I4,5.0
2374,2374,Porsche,911 Targa 4 GTS,2018,19000,Gasoline,450.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,None reported,Yes,"$145,000",450.0,3.0,Flat 6,4.0
2375,2375,RAM,3500 Tradesman,2021,57000,Diesel,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Automatic,Blue,Gray,None reported,Yes,"$52,000",400.0,6.7,I6,5.0
2376,2376,BMW,X5 xDrive40i,2020,4880,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,No,"$57,998",335.0,3.0,I6,5.0
2377,2377,Acura,NSX Base,2018,6523,Hybrid,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,Automatic,White,Ebony,None reported,No,"$143,900",537.0,3.5,V6,2.0
2378,2378,Mercedes-Benz,SL-Class SL500 Roadster,2005,127000,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,None reported,Yes,"$14,000",302.0,5.0,V8,2.0
2379,2379,Lexus,SC 430 Base,2002,89500,Gasoline,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$15,999",300.0,4.3,V8,2.0
2380,2380,Chevrolet,Silverado 1500 Base,2000,97000,Gasoline,200.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,None reported,Yes,"$27,500",200.0,4.3,V6,5.0
2381,2381,Buick,Enclave Avenir,2021,31181,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Rich Garnet Metallic,Chestnut,At least 1 accident or damage reported,Yes,"$42,442",310.0,3.6,V6,7.0
2382,2382,Lexus,NX 300h Base,2020,16425,Hybrid,2.5L I4 16V MPFI DOHC Hybrid,Automatic,Gray,Black,At least 1 accident or damage reported,No,"$33,200",194.0,2.5,I4,5.0
2383,2383,Lexus,RX 350 RX 350 F SPORT Handling,2022,11238,Gasoline,3.5 Liter DOHC,Automatic,Atomic Silver,Black,None reported,No,"$54,798",295.0,3.5,V6,5.0
2384,2384,Chevrolet,Avalanche 1500 LS,2005,97146,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Dual Shift,Black,Gray,At least 1 accident or damage reported,Yes,"$7,999",295.0,5.3,V8,5.0
2385,2385,Mercedes-Benz,SL-Class SL400,2015,36670,Gasoline,3.0 Liter,Automatic,White,Tan,None reported,No,"$39,998",329.0,3.0,V6,2.0
2386,2386,Chevrolet,Suburban Premier,2019,44800,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$52,500",420.0,6.2,V8,8.0
2387,2387,Ford,Transit-350 Base,2015,150000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,"$17,100",310.0,3.5,V6,12.0
2388,2388,INFINITI,QX60 Luxe,2020,38400,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,None reported,Yes,"$32,100",295.0,3.5,V6,7.0
2389,2389,Bentley,Continental GTC Base,2008,7960,Gasoline,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Automatic,White,White,None reported,Yes,"$81,500",552.0,6.0,V12,4.0
2390,2390,Nissan,350Z Enthusiast,2007,117000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,"$9,975",306.0,3.5,V6,2.0
2391,2391,Rivian,R1S Adventure Package,2023,159,not defined,533.0HP Electric Motor Electric Fuel System,Automatic,White,Black,None reported,Yes,"$95,500",533.0,0.0,Electric,7.0
2392,2392,McLaren,570S Base,2017,30200,Gasoline,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Dual Shift,Orange,Black,None reported,Yes,"$139,000",562.0,3.8,V8,2.0
2393,2393,Nissan,Altima 2.5 SL,2012,91545,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,None reported,Yes,"$8,999",175.0,2.5,I4,5.0
2394,2394,Land,Rover Range Rover 5.0L Supercharged,2015,110000,E85 Flex Fuel,510.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,–,At least 1 accident or damage reported,Yes,"$26,499",510.0,5.0,V8,5.0
2395,2395,BMW,X5 xDrive35i,2017,105100,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$23,300",300.0,3.0,Straight 6,5.0
2396,2396,INFINITI,QX56 Base,2012,110000,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Dual Shift,White,Beige,None reported,Yes,"$15,600",400.0,5.6,V8,8.0
2397,2397,Ford,F-150 XLT,2019,81778,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Black,Medium Earth Gray,None reported,Yes,"$32,769",400.0,3.5,V6,5.0
2398,2398,Lexus,RX 450h Base,2010,168422,Hybrid,245.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,"$10,900",245.0,3.5,V6,5.0
2399,2399,Maserati,Ghibli S Q4 GranSport,2018,80500,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,None reported,Yes,"$34,900",424.0,3.0,V6,5.0
2400,2400,Volvo,XC90 T6 Momentum,2018,81200,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$28,825",316.0,2.0,I4,7.0
2401,2401,Lamborghini,Huracan EVO Base,2020,6246,Gasoline,5.2L V10 40V GDI DOHC,Automatic,Nero Noctis,Nero Ade,None reported,Yes,"$267,950",630.0,5.2,V10,2.0
2402,2402,Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Dual Shift,Gray,Black,None reported,Yes,"$47,500",285.0,3.6,V6,5.0
2403,2403,Hummer,H2 Base,2005,145000,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Green,Black,None reported,Yes,"$22,500",325.0,6.0,V8,5.0
2404,2404,Ford,Flex Limited,2009,162000,Gasoline,262.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,"$7,500",262.0,3.5,V6,7.0
2405,2405,Porsche,718 Cayman GT4,2020,13554,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,None reported,Yes,"$124,995",414.0,4.0,Flat 6,2.0
2406,2406,Toyota,Camry XLE,2007,59700,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Green,Gray,None reported,Yes,"$9,500",268.0,3.5,V6,5.0
2407,2407,Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Midnight Black,Black,None reported,No,"$28,900",188.0,2.0,I4,5.0
2408,2408,BMW,335 i,2009,51983,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Gray,White,None reported,Yes,"$19,999",300.0,3.0,I6,5.0
2409,2409,Chevrolet,Camaro 2SS,2022,22000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,None reported,Yes,"$50,000",455.0,6.2,V8,4.0
2410,2410,Volkswagen,ID.4 Pro S,2023,16800,not defined,295.0HP Electric Motor Electric Fuel System,Automatic,Gray,Black,None reported,Yes,"$45,000",295.0,0.0,Electric,5.0
2411,2411,Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,"$73,995",445.0,6.6,V8,5.0
2412,2412,Nissan,Altima 2.5 SV,2020,22295,Gasoline,2.5L I4 16V GDI DOHC,Automatic,Scarlet Ember,Gray,None reported,No,"$23,599",188.0,2.5,I4,5.0
2413,2413,Bentley,Continental GT V8,2020,33000,Gasoline,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Beige,Beige,None reported,Yes,"$188,500",542.0,4.0,V8,4.0
2414,2414,Toyota,Sequoia Platinum,2023,1025,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,Black,Black,None reported,Yes,"$85,000",437.0,3.4,V6,8.0
2415,2415,Acura,TL Technology,2013,89190,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,White,At least 1 accident or damage reported,Yes,"$15,499",305.0,3.7,V6,5.0
2416,2416,Toyota,Highlander Limited,2020,53550,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Blue,Gray,None reported,Yes,"$39,687",295.0,3.5,V6,7.0
2417,2417,Ford,Edge SEL,2021,56946,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Silver,Ebony,None reported,Yes,"$26,299",250.0,2.0,I4,5.0
